ID,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,X Coordinate,Y Coordinate,Year
10514207,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,331,3,5,43,1191706,1860633,2016
10514210,BURGLARY,FORCIBLE ENTRY,WAREHOUSE,FALSE,FALSE,1623,16,45,15,1143185,1931476,2016
10514211,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1011,10,24,29,1151170,1894442,2016
10514212,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,FALSE,1412,14,35,21,1152512,1920588,2016
10514213,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,ALLEY,FALSE,TRUE,1011,10,24,29,1149246,1894083,2016
10514220,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,TRUE,TRUE,332,3,5,43,1187747,1858884,2016
10514221,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,313,3,20,42,1182077,1864058,2016
10514226,ASSAULT,SIMPLE,STREET,FALSE,TRUE,2213,22,19,72,1165650,1836746,2016
10514227,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,1724,17,33,16,1156551,1927112,2016
10514228,ASSAULT,AGGRAVATED: HANDGUN,VEHICLE NON-COMMERCIAL,FALSE,TRUE,1824,18,42,8,1175169,1908348,2016
10514229,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,TRUE,FALSE,511,5,9,49,1175865,1836963,2016
10514235,NARCOTICS,FOUND SUSPECT NARCOTICS,HOSPITAL BUILDING/GROUNDS,TRUE,FALSE,722,7,20,68,1174980,1862504,2016
10514241,NARCOTICS,POSS: HEROIN(WHITE),ABANDONED BUILDING,TRUE,FALSE,1112,11,27,23,1151192,1906664,2016
10514243,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1523,15,37,25,1140226,1903207,2016
10514245,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,621,6,17,69,1174544,1853210,2016
10514247,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,FALSE,TRUE,1112,11,27,23,1151587,1904646,2016
10514248,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,214,2,4,36,1184034,1877943,2016
10514249,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,224,2,3,38,1178455,1871555,2016
10514250,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,FALSE,FALSE,2432,24,40,1,1165047,1944909,2016
10514251,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,835,8,18,70,1161769,1851456,2016
10514258,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,222,2,4,39,1183797,1871403,2016
10514264,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1011,10,24,29,1147933,1893384,2016
10514267,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,2525,25,26,22,1151745,1914045,2016
10514269,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2413,24,50,2,1159187,1941402,2016
10514270,CRIMINAL DAMAGE,TO VEHICLE,OTHER,FALSE,TRUE,2011,20,40,4,1158897,1934885,2016
10514275,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,414,4,8,46,1191073,1852990,2016
10514276,ASSAULT,AGGRAVATED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,511,5,9,49,1176099,1836879,2016
10514279,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,421,4,7,43,1194187,1854863,2016
10514282,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,823,8,15,66,1157267,1862709,2016
10514288,THEFT,$500 AND UNDER,RESIDENCE,FALSE,TRUE,512,5,34,49,1176814,1835107,2016
10514292,THEFT,FROM BUILDING,SMALL RETAIL STORE,FALSE,FALSE,623,6,17,69,1176766,1852607,2016
10514294,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,124,1,2,28,1173336,1893976,2016
10514295,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VACANT LOT/LAND,FALSE,FALSE,713,7,16,67,1168310,1866613,2016
10514297,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1024,10,22,30,1153421,1887613,2016
10514298,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,512,5,34,49,1176490,1834981,2016
10514299,CRIMINAL TRESPASS,TO LAND,ABANDONED BUILDING,TRUE,FALSE,1121,11,26,23,1154510,1906342,2016
10514300,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,ALLEY,TRUE,FALSE,1824,18,42,8,1175334,1907851,2016
10514302,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,433,4,10,52,1201379,1831306,2016
10514303,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,524,5,34,53,1170437,1827020,2016
10514304,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2531,25,29,25,1137701,1907414,2016
10514306,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,823,8,16,66,1156091,1864310,2016
10514307,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,2512,25,29,19,1133300,1916755,2016
10514308,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,411,4,8,43,1188513,1852926,2016
10514312,ROBBERY,AGGRAVATED,VEHICLE NON-COMMERCIAL,FALSE,FALSE,314,3,20,42,1185697,1864531,2016
10514314,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,TRUE,431,4,7,51,1190183,1842108,2016
10514315,BURGLARY,UNLAWFUL ENTRY,CHA APARTMENT,TRUE,FALSE,533,5,9,54,1183247,1818200,2016
10514317,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,1722,17,45,15,1143937,1926169,2016
10514319,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,511,5,9,49,1178550,1837026,2016
10514320,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,622,6,21,44,1176589,1847260,2016
10514322,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,631,6,8,44,1183092,1852138,2016
10514324,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,825,8,15,66,1159034,1862067,2016
10514325,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,612,6,17,71,1170791,1852435,2016
10514326,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,FALSE,FALSE,1434,14,32,22,1161114,1912398,2016
10514328,BATTERY,SIMPLE,ALLEY,FALSE,FALSE,2534,25,30,20,1147745,1912546,2016
10514331,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2521,25,31,19,1144305,1916980,2016
10514332,NARCOTICS,POSS: CRACK,ALLEY,TRUE,FALSE,522,5,34,49,1178012,1831034,2016
10514333,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,1532,15,28,25,1142580,1903850,2016
10514334,INTIMIDATION,INTIMIDATION,STREET,FALSE,FALSE,724,7,17,67,1169310,1859028,2016
10514336,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,124,1,2,28,1172789,1894971,2016
10514339,THEFT,FROM BUILDING,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,FALSE,FALSE,1651,16,41,76,1100317,1935229,2016
10514341,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,2411,24,50,2,1154360,1947547,2016
10514342,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1225,12,2,28,1162983,1897371,2016
10514343,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,111,1,42,32,1177276,1901405,2016
10514344,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1022,10,24,29,1156124,1894552,2016
10514347,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,632,6,6,44,1182724,1849011,2016
10514349,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,RESIDENCE,FALSE,TRUE,612,6,21,71,1167402,1851424,2016
10514351,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,FALSE,FALSE,1234,12,25,31,1164976,1890452,2016
10514357,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1232,12,27,28,1171070,1899624,2016
10514359,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,611,6,21,71,1166389,1852143,2016
10514360,THEFT,OVER $500,STREET,FALSE,FALSE,121,1,2,28,1172291,1898426,2016
10514363,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1215,12,27,24,1166794,1904124,2016
10514364,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,2532,25,37,25,1141099,1909159,2016
10514365,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,TRUE,FALSE,1115,11,28,26,1149724,1899887,2016
10514368,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,932,9,16,61,1166231,1869933,2016
10514369,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1013,10,22,30,1150118,1886674,2016
10514370,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2533,25,37,25,1141436,1911758,2016
10514375,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,1232,12,27,28,1171070,1899624,2016
10514376,THEFT,FROM BUILDING,DEPARTMENT STORE,FALSE,FALSE,1833,18,42,8,1176321,1907214,2016
10514379,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,123,1,2,32,1175194,1895346,2016
10514380,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,1012,10,24,29,1147723,1889401,2016
10514382,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,914,9,25,34,1174359,1889753,2016
10514384,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1014,10,24,29,1150691,1890672,2016
10514354,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,631,6,8,44,1183648,1851275,2016
10514388,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1014,10,24,29,1151031,1890696,2016
10514393,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,1532,15,28,25,1142130,1900978,2016
10514399,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1421,14,35,22,1156527,1912075,2016
10514400,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1115,11,28,26,1149754,1898946,2016
10514401,THEFT,OVER $500,STREET,FALSE,FALSE,131,1,2,33,1176544,1894247,2016
10514402,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1624,16,45,15,1143593,1928240,2016
10514405,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,TRUE,TRUE,621,6,17,68,1172605,1854951,2016
10514406,NARCOTICS,POSS: CRACK,ALLEY,TRUE,FALSE,1113,11,28,25,1144584,1899596,2016
10514410,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2515,25,37,19,1136697,1914231,2016
10514411,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,2534,25,30,20,1147765,1911866,2016
10514412,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2413,24,50,2,1159187,1941416,2016
10514417,CRIMINAL DAMAGE,TO PROPERTY,OTHER,FALSE,FALSE,424,4,10,46,1197695,1846304,2016
10514419,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1924,19,44,6,1169307,1923720,2016
10514420,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,431,4,7,51,1190183,1842108,2016
10514421,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,FALSE,FALSE,432,4,10,52,1202783,1841202,2016
10514422,BATTERY,SIMPLE,ALLEY,FALSE,FALSE,1712,17,39,14,1149512,1931939,2016
10514424,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,2232,22,34,73,1172734,1839039,2016
10514425,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2413,24,40,2,1159224,1940072,2016
10514429,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,432,4,10,52,1202460,1840397,2016
10514430,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,522,5,34,49,1176147,1828670,2016
10514432,OTHER OFFENSE,TELEPHONE THREAT,STREET,FALSE,FALSE,1611,16,45,10,1133556,1940051,2016
10514434,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1723,17,35,16,1152667,1926719,2016
10514435,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,922,9,12,58,1159422,1875845,2016
10514436,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,2533,25,37,25,1144114,1909214,2016
10514437,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2534,25,30,20,1147826,1912951,2016
10514438,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,612,6,21,71,1169539,1852401,2016
10514439,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2513,25,36,25,1132589,1910887,2016
10514440,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,FALSE,TRUE,1233,12,2,28,1167919,1892403,2016
10514441,THEFT,FROM BUILDING,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,1822,18,27,8,1171899,1907096,2016
10514442,BATTERY,AGGRAVATED: OTHER DANG WEAPON,DRUG STORE,FALSE,FALSE,614,6,18,71,1167180,1847402,2016
10514443,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,732,7,6,68,1174494,1858346,2016
10514444,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,RESIDENCE,FALSE,TRUE,634,6,6,49,1178028,1843990,2016
10514445,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2531,25,29,25,1136483,1910856,2016
10514446,BATTERY,SIMPLE,STREET,FALSE,FALSE,1913,19,46,3,1167565,1929820,2016
10514447,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2212,22,19,75,1165922,1829054,2016
10514448,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,TRUE,TRUE,1023,10,12,30,1157711,1889934,2016
10514450,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1022,10,24,29,1155242,1893555,2016
10514451,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,TRUE,2523,25,30,21,1150718,1919019,2016
10514454,BATTERY,AGGRAVATED: HANDGUN,ALLEY,FALSE,FALSE,711,7,20,68,1172534,1865751,2016
10514455,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,713,7,16,67,1167388,1864044,2016
10514458,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,331,3,5,43,1191433,1858578,2016
10514459,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,621,6,17,71,1172623,1854296,2016
10514461,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2532,25,37,25,1138802,1910357,2016
10514463,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,231,2,20,40,1178540,1868423,2016
10514464,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,321,3,5,69,1185929,1859362,2016
10514465,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,331,3,5,43,1191407,1859465,2016
10514466,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,321,3,20,42,1181637,1860729,2016
10514474,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,FALSE,FALSE,825,8,15,66,1160441,1863280,2016
10514475,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,TRUE,925,9,11,61,1170186,1876299,2016
10514476,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,TRUE,1612,16,41,9,1124006,1944225,2016
10514477,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,TRUE,FALSE,321,3,6,42,1181743,1859823,2016
10514478,OTHER OFFENSE,TELEPHONE THREAT,OTHER,FALSE,TRUE,1611,16,45,10,1132792,1941421,2016
10514480,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,331,3,5,43,1191765,1858563,2016
10514482,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,321,3,6,42,1181863,1859411,2016
10514483,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1113,11,28,26,1146533,1901082,2016
10514485,THEFT,POCKET-PICKING,SIDEWALK,FALSE,FALSE,1923,19,44,6,1168634,1924088,2016
10514486,THEFT,RETAIL THEFT,CONVENIENCE STORE,TRUE,FALSE,423,4,10,46,1197734,1844871,2016
10514488,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,723,7,6,68,1172512,1859602,2016
10514489,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,2032,20,47,4,1163385,1931915,2016
10514491,ROBBERY,STRONGARM - NO WEAPON,CTA STATION,FALSE,FALSE,1234,12,25,31,1165047,1891451,2016
10514492,CRIMINAL DAMAGE,TO PROPERTY,STREET,FALSE,FALSE,324,3,8,43,1188788,1857324,2016
10514493,THEFT,FROM BUILDING,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,1176345,1901126,2016
10514494,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,TRUE,FALSE,1234,12,25,31,1166034,1890366,2016
10514498,ASSAULT,SIMPLE,STREET,FALSE,FALSE,824,8,16,66,1160969,1864806,2016
10514503,THEFT,RETAIL THEFT,DRUG STORE,TRUE,FALSE,711,7,16,68,1172906,1863108,2016
10514505,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,TRUE,TRUE,831,8,15,66,1157196,1860403,2016
10514506,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,FALSE,TRUE,1531,15,37,25,1142205,1905025,2016
10514507,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,TRUE,FALSE,824,8,16,66,1160969,1864806,2016
10514510,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1111,11,37,23,1147993,1907665,2016
10514511,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,1935,19,43,7,1169354,1918783,2016
10514512,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,1923,19,44,6,1169149,1924100,2016
10514516,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,FALSE,FALSE,1424,14,1,24,1165647,1908193,2016
10514518,BATTERY,SIMPLE,CTA BUS,FALSE,FALSE,1921,19,47,5,1157985,1923817,2016
10514519,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1513,15,29,25,1139107,1898018,2016
10514521,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,FALSE,FALSE,935,9,3,61,1172872,1869478,2016
10514523,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1233,12,25,31,1166401,1891159,2016
10514524,BATTERY,SIMPLE,CTA BUS,FALSE,FALSE,2033,20,46,3,1167389,1934168,2016
10514525,CRIMINAL TRESPASS,TO VEHICLE,RESIDENCE,FALSE,FALSE,2431,24,49,1,1164901,1946598,2016
10514526,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1121,11,27,23,1153790,1905130,2016
10514528,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,822,8,16,66,1155739,1864991,2016
10514529,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,825,8,15,66,1160481,1861871,2016
10514530,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,ABANDONED BUILDING,FALSE,FALSE,724,7,17,68,1170454,1860864,2016
10514532,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,SIDEWALK,TRUE,FALSE,512,5,9,50,1183752,1835910,2016
10514534,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,FALSE,313,3,20,42,1180956,1864467,2016
10514535,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2532,25,37,25,1141103,1907821,2016
10514537,OTHER OFFENSE,PAROLE VIOLATION,STREET,TRUE,FALSE,726,7,17,67,1163960,1859228,2016
10514538,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,211,2,2,35,1178598,1881840,2016
10514539,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,621,6,17,71,1171314,1853611,2016
10514540,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,TRUE,621,6,17,71,1172662,1852835,2016
10514541,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,FALSE,FALSE,624,6,8,44,1184749,1852175,2016
10514542,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,735,7,17,67,1163583,1857743,2016
10514543,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,722,7,6,68,1174764,1861082,2016
10514545,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,FALSE,FALSE,1031,10,22,30,1151130,1886280,2016
10514546,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,724,7,17,68,1170476,1860079,2016
10263579,NARCOTICS,MANU/DELIVER:BARBITUATES,SIDEWALK,TRUE,FALSE,1423,14,26,24,,,2015
10514548,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2413,24,50,2,1160021,1941783,2016
10514551,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,TRUE,FALSE,1912,19,47,6,1166579,1927125,2016
10514552,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1033,10,12,30,1156598,1888569,2016
10514554,BATTERY,SIMPLE,STREET,FALSE,FALSE,712,7,16,68,1170276,1867425,2016
10514555,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2534,25,27,23,1148818,1908144,2016
10514556,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1522,15,29,25,1141742,1899016,2016
10514557,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,OTHER,FALSE,TRUE,1013,10,22,30,1150318,1886428,2016
10514558,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,FALSE,TRUE,1023,10,28,29,1158320,1890980,2016
10514559,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,TRUE,FALSE,1522,15,29,25,1141583,1897181,2016
10514563,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,211,2,2,35,1178830,1882167,2016
10514565,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,1131,11,24,26,1147659,1896686,2016
10514566,BATTERY,SIMPLE,ALLEY,FALSE,FALSE,223,2,4,38,1182038,1871603,2016
10514567,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1711,17,39,12,1147240,1941104,2016
10514568,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,SIDEWALK,TRUE,FALSE,414,4,8,46,1188783,1852932,2016
10514569,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,421,4,7,43,1196965,1853146,2016
10514570,NARCOTICS,FOUND SUSPECT NARCOTICS,SIDEWALK,TRUE,FALSE,1134,11,24,27,1155457,1897193,2016
10514571,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,1122,11,27,23,1150738,1903733,2016
10514573,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,714,7,15,67,1166657,1864928,2016
10514576,BATTERY,AGG PO HANDS NO/MIN INJURY,OTHER,TRUE,FALSE,512,5,9,50,1184238,1836191,2016
10514577,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,424,4,10,46,1198056,1846973,2016
10514580,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,414,4,7,43,1193211,1854116,2016
10514582,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,423,4,7,46,1195601,1850882,2016
10514584,THEFT,RETAIL THEFT,DRUG STORE,TRUE,FALSE,612,6,21,71,1169539,1852401,2016
10514585,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,621,6,17,71,1171356,1852118,2016
10514587,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,414,4,8,43,1191514,1855378,2016
10514589,CRIMINAL TRESPASS,TO LAND,DRUG STORE,TRUE,FALSE,2223,22,21,73,1172640,1842177,2016
10514590,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1233,12,25,31,1168484,1891550,2016
10514592,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,SIDEWALK,TRUE,FALSE,931,9,20,61,1164170,1872556,2016
10514593,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA TRAIN,TRUE,FALSE,123,1,2,32,1176517,1895340,2016
10514594,ROBBERY,ARMED: HANDGUN,CTA BUS,FALSE,FALSE,1722,17,45,16,1145029,1928855,2016
10514595,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,422,4,7,46,1193901,1852954,2016
10514597,CRIMINAL DAMAGE,TO VEHICLE,STREET,TRUE,TRUE,324,3,8,43,1188209,1856118,2016
10514599,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1913,19,46,3,1168469,1929861,2016
10514601,BATTERY,AGGRAVATED: OTHER DANG WEAPON,ALLEY,FALSE,FALSE,922,9,12,58,1158776,1875099,2016
10514603,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,FALSE,FALSE,2213,22,19,72,1162073,1840667,2016
10514604,BATTERY,SIMPLE,CTA STATION,FALSE,FALSE,112,1,42,32,1176390,1900219,2016
10514605,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1533,15,28,25,1144146,1898893,2016
10514608,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,731,7,6,69,1176179,1858262,2016
